TIME,Tank Level,S1 Input PT,S1 Output PT,S1 Output Flow,L1-PT,L2-PT,L3-PT,L4-PT,S2 Receipt Flow,S2-PT,S2 Forward Flow,L5-PT,L6-PT,L7-PT,L8-PT,S3 Receipt Flow,S3-PT,Temperature,Class
2020/8/1 17:54:30,5.28,4.16,51.17,270.6,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.59,Z
2020/8/2 17:54:30,5.05,3.8,51.27,270.55,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.63,Z
2020/8/3 17:54:30,4.83,3.34,51.37,270.55,41.59,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.68,Z
2020/8/4 17:54:30,4.6,2.98,51.44,270.57,41.59,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.73,26.15,55.72,Z
2020/8/5 17:54:30,4.37,2.58,51.54,270.53,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.31,139.73,26.15,55.77,Z
2020/8/6 17:54:30,4.15,1.93,51.6,270.56,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.34,139.73,26.15,55.8,Z
2020/8/7 17:54:30,3.92,1.85,51.62,270.01,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.34,139.73,26.15,55.81,Z
2020/8/8 17:54:30,3.7,1.18,51.63,270.59,41.58,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.73,26.15,55.82,Z
2020/7/15 0:51:45,3.47,0.9,51.66,270.48,41.59,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.73,26.15,55.83,C
2020/7/15 0:51:50,3.9,1.59,51.72,270.48,41.58,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.6,26.15,55.86,C
2020/7/15 0:51:55,4,2.15,51.82,270.07,41.58,21.06,22.09,28.49,131.55,29.56,138.76,18.2,25.73,25.78,29.34,139.66,26.15,55.91,C
2020/7/15 0:52:00,4.32,2.52,51.83,270.04,41.63,21.02,22,28.43,131.38,29.5,138.76,18.15,25.64,25.72,29.28,139.5,26.09,55.92,C
2020/7/15 0:52:05,4.59,3.11,51.88,270.06,41.63,21.02,22,28.41,131.38,29.5,138.76,18.16,25.64,25.72,29.28,139.5,26.09,55.94,C
2020/7/15 0:52:10,4.85,3.42,51.94,270.06,41.63,21.02,22,28.42,131.38,29.5,138.76,18.16,25.64,25.72,29.28,139.5,26.09,55.97,C
2020/7/15 0:52:15,5.12,3.99,51.95,270.55,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.98,C
2020/7/15 0:52:20,5.38,4.1,52.02,259.87,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.01,C
2020/7/15 0:52:25,5.65,4.55,52.11,253.92,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.06,C
2020/7/15 0:52:30,5.91,4.67,52.14,229.96,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.07,C
2020/7/15 0:52:35,6.18,5.14,52.23,210.21,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.11,C
2020/7/15 0:52:40,6.44,5.44,52.24,202.5,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.12,C
2020/7/15 0:52:45,6.71,6.04,55.57,179.47,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,57.78,C
2020/7/15 0:52:50,7.5,6.52,59.69,175.89,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,59.84,C
2020/8/9 17:54:30,7.5,5,61.33,169.9,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,60.66,Z
2020/8/10 17:54:30,7.5,5,63.68,189.18,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,61.84,Z
2020/8/11 17:54:30,7.5,5,61.83,200.76,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,60.91,Z
2020/8/12 17:54:30,7.5,5,61.54,209.82,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,60.77,Z
2020/8/13 17:54:30,7.5,5,59.6,249.96,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,59.8,Z
2020/8/14 17:54:30,7.5,5,58.25,270.71,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,59.12,Z
2020/8/15 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2020/8/16 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2020/8/17 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2020/8/18 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2020/8/19 17:54:30,7.75,4.5,43.97,261.08,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,51.98,Z
2020/8/20 17:54:30,7.75,4.5,41.11,248.1,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.28,130.33,25.35,50.56,Z
2020/7/15 17:53:50,7.745,4.51,40.04,233.27,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.28,130.33,25.35,50.02,I
2020/7/15 17:53:55,7.755,4.49,38.72,229.21,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,49.36,I
2020/7/15 17:54:00,7.755,4.49,36.8,221.75,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.37,48.4,I
2020/7/15 17:54:05,7.745,4.51,34.86,207.04,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.3,130.33,25.37,47.43,I
2020/7/15 17:54:10,7.75,4.5,27.87,214.51,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.3,130.33,25.37,43.94,I
2020/7/15 17:54:15,7.75,4.5,21.09,221.43,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.35,24.09,24.47,28.29,130.33,25.37,40.54,I
2020/7/15 17:54:20,7.745,4.51,27.59,226.04,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.35,24.09,24.47,28.3,130.33,25.37,43.79,I
2020/7/15 17:54:25,7.755,4.49,28.74,232.38,38.51,18.02,19.75,26.39,140.54,27.46,130.18,16.35,24.09,24.47,28.3,130.33,25.37,44.37,I
2020/7/15 17:54:30,7.755,4.49,33.8,246.12,38.51,18.02,19.75,26.39,140.54,27.46,130.18,16.35,24.09,24.47,28.29,130.33,25.37,46.9,I
2020/7/15 18:00:20,7.75,4.5,36.65,251.97,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,48.32,I
2020/8/21 17:54:30,7.75,4.5,41.3,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,50.65,Z
2020/8/22 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/8/23 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/8/24 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/8/25 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/8/26 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/8/27 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/8/28 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/8/29 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/8/30 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/8/31 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/9/1 17:54:30,7.5,5,51.08,270.32,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.4,26.09,55.54,Z
2020/9/2 17:54:30,7.5,5,51.08,270.32,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.29,139.54,26.09,55.54,Z
2020/9/3 17:54:30,7.5,5,51.08,270.38,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.54,26.09,55.54,Z
2020/9/4 17:54:30,7.5,5,51.08,270.55,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.54,26.09,55.54,Z
2020/9/5 17:54:30,7.5,5,51.08,270.56,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.54,26.09,55.54,Z
2020/9/6 17:54:30,7.5,5,51.08,270.56,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,55.54,Z
2020/9/7 17:54:30,7.5,5,51.1,270.63,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,55.55,Z
2020/7/15 0:03:30,7.56,5,69,300,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,64.5,A
2020/7/15 0:03:35,7.65,5,77.83,367,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,68.92,A
2020/7/15 0:03:40,7.73,5,93.53,376,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,76.76,A
2020/7/15 0:03:45,7.79,5,96.74,424.185,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.42,26.09,78.37,A
2020/7/15 0:03:50,7.85,5,101.23,462.496,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.75,29.28,139.42,26.09,80.61,A
2020/7/15 0:03:55,7.83,5,91.3,369,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,75.65,A
2020/7/15 0:04:00,7.81,5,83.17,275.504,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.27,139.56,26.09,71.59,A
2020/7/15 0:04:05,7.72,5,67.13,268,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.27,139.56,26.09,63.56,A
2020/7/15 0:04:10,7.64,5,48.43,288.512,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,54.21,A
2020/9/8 17:54:30,7.505,4.99,51.1,270.29,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,55.55,Z
2020/9/9 17:54:30,7.505,4.99,51.1,270.39,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,55.55,Z
2020/9/10 17:54:30,7.5,5,51.08,269.91,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.29,139.56,26.09,55.54,Z
2020/9/11 17:54:30,7.5,5,51.08,270.44,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.29,139.56,26.09,55.54,Z
2020/9/12 17:54:30,7.5,5,51.08,270.44,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.29,139.44,26.09,55.54,Z
2020/9/13 17:54:30,7.5,5,51.08,270.01,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.55,26.09,55.54,Z
2020/9/14 17:54:30,7.5,5,51.08,270.65,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.55,26.09,55.54,Z
2020/9/15 17:54:30,6,5.01,51.05,270.62,41.58,21.06,22.09,28.49,131.56,29.56,138.83,18.22,25.73,25.78,29.33,139.72,26.14,55.525,Z
2020/9/16 17:54:30,5.5,4.49,51.06,270.62,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.68,26.15,55.53,Z
2020/9/17 17:54:30,5.28,4,51.16,270.6,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.58,Z
2020/9/18 17:54:30,5.05,3.68,51.2,270.55,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.6,Z
2020/9/19 17:54:30,4.83,3.35,51.22,270.55,41.59,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.61,Z
2020/9/20 17:54:30,4.6,2.83,51.29,270.57,41.59,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.73,26.15,55.65,Z
2020/9/21 17:54:30,4.37,2.42,51.37,270.53,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.31,139.73,26.15,55.69,Z
2020/9/22 17:54:30,4.15,1.74,51.46,270.56,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.34,139.73,26.15,55.73,Z
2020/9/23 17:54:30,3.92,1.41,51.47,270.01,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.34,139.73,26.15,55.73,Z
2020/9/24 17:54:30,3.7,1.03,51.49,270.59,41.58,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.73,26.15,55.74,Z
2020/7/15 0:51:45,3.47,1.03,51.59,270.48,41.59,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.73,26.15,55.79,C
2020/7/15 0:51:50,3.9,1.11,51.67,270.48,41.58,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.6,26.15,55.83,C
2020/7/15 0:51:55,4,1.53,51.71,270.07,41.58,21.06,22.09,28.49,131.55,29.56,138.76,18.2,25.73,25.78,29.34,139.66,26.15,55.86,C
2020/7/15 0:52:00,4.32,1.65,51.72,270.04,41.63,21.02,22,28.43,131.38,29.5,138.76,18.15,25.64,25.72,29.28,139.5,26.09,55.86,C
2020/7/15 0:52:05,4.59,1.73,51.74,270.06,41.63,21.02,22,28.41,131.38,29.5,138.76,18.16,25.64,25.72,29.28,139.5,26.09,55.87,C
2020/7/15 0:52:10,4.85,2.21,51.82,270.06,41.63,21.02,22,28.42,131.38,29.5,138.76,18.16,25.64,25.72,29.28,139.5,26.09,55.91,C
2020/7/15 0:52:15,5.12,2.89,51.89,270.55,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.95,C
2020/7/15 0:52:20,5.38,3.04,51.93,259.87,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.96,C
2020/7/15 0:52:25,5.65,3.15,51.93,253.92,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.97,C
2020/7/15 0:52:30,5.91,3.49,52.02,229.96,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.01,C
2020/7/15 0:52:35,6.18,3.49,52.08,210.21,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.04,C
2020/7/15 0:52:40,6.44,3.91,52.16,202.5,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.08,C
2020/7/15 0:52:45,6.71,4.55,53.74,179.47,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.87,C
2020/7/15 0:52:50,7.5,4.91,56.65,175.89,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,58.33,C
2020/9/25 17:54:30,7.5,5,58.99,169.9,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,59.5,Z
2020/9/26 17:54:30,7.5,5,63.88,189.18,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,61.94,Z
2020/9/27 17:54:30,7.5,5,59.22,200.76,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,59.61,Z
2020/9/28 17:54:30,7.5,5,56.28,209.82,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,58.14,Z
2020/9/29 17:54:30,7.5,5,52.38,249.96,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.19,Z
2020/9/30 17:54:30,7.5,5,50.13,270.71,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.07,Z
2020/10/1 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2020/10/2 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2020/10/3 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2020/10/4 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2020/10/5 17:54:30,7.75,4.5,42.11,260.58,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,51.06,Z
2020/10/6 17:54:30,7.75,4.5,36.16,254.82,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.28,130.33,25.35,48.08,Z
2020/10/7 17:54:30,7.745,4.51,35.35,246.21,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.28,130.33,25.35,47.68,I
2020/10/8 17:54:30,7.755,4.49,32.8,231.48,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,46.4,I
2020/10/9 17:54:30,7.755,4.49,26.92,229.66,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.37,43.46,I
2020/10/10 17:54:30,7.745,4.51,22.35,228.26,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.3,130.33,25.37,41.17,I
2020/10/11 17:54:30,7.75,4.5,16.23,230,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.3,130.33,25.37,38.11,I
2020/10/12 17:54:30,7.75,4.5,11,232.72,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.35,24.09,24.47,28.29,130.33,25.37,35.5,I
2020/10/13 17:54:30,7.745,4.51,17.81,239.41,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.35,24.09,24.47,28.3,130.33,25.37,38.91,I
2020/10/14 17:54:30,7.755,4.49,21.22,253.87,38.51,18.02,19.75,26.39,140.54,27.46,130.18,16.35,24.09,24.47,28.3,130.33,25.37,40.61,I
2020/10/15 17:54:30,7.755,4.49,25.12,263.99,38.51,18.02,19.75,26.39,140.54,27.46,130.18,16.35,24.09,24.47,28.29,130.33,25.37,42.56,I
2020/10/16 17:54:30,7.75,4.5,27.1,266.32,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,43.55,I
2020/10/17 17:54:30,7.75,4.5,33.28,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,46.64,Z
2020/10/18 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/10/19 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/10/20 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/10/21 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/10/22 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/10/23 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/10/24 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/10/25 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/10/26 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/10/27 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2020/10/28 17:54:30,7.5,5,51.08,270.32,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.4,26.09,55.54,Z
2020/10/29 17:54:30,7.5,5,51.08,270.32,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.29,139.54,26.09,55.54,Z
2020/10/30 17:54:30,7.5,5,51.08,270.38,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.54,26.09,55.54,Z
2020/10/31 17:54:30,7.5,5,51.08,270.55,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.54,26.09,55.54,Z
2020/11/1 17:54:30,7.5,5,51.08,270.56,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.54,26.09,55.54,Z
2020/11/2 17:54:30,7.5,5,51.08,270.56,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,55.54,Z
2020/11/3 17:54:30,7.5,5,51.1,270.63,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,55.55,Z
2020/11/4 17:54:30,7.59,5,63.49,300,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,61.75,A
2020/11/5 17:54:30,7.66,5,73.43,367,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,66.71,A
2020/11/6 17:54:30,7.71,5,92.78,376,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,76.39,A
2020/11/7 17:54:30,7.75,5,100.6,424.185,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.42,26.09,80.3,A
2020/11/8 17:54:30,7.77,5,105.4,462.496,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.75,29.28,139.42,26.09,82.7,A
2020/11/9 17:54:30,7.74,5,88.72,369,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,74.36,A
2020/11/10 17:54:30,7.68,5,73.32,275.504,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.27,139.56,26.09,66.66,A
2020/11/11 17:54:30,7.67,5,68.13,268,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.27,139.56,26.09,64.06,A
2020/11/12 17:54:30,7.61,5,67.67,288.512,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,63.84,A
2020/11/13 17:54:30,7.505,4.99,51.1,270.29,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,55.55,Z
2020/11/14 17:54:30,7.505,4.99,51.1,270.39,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,55.55,Z
2020/11/15 17:54:30,7.5,5,51.08,269.91,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.29,139.56,26.09,55.54,Z
2020/11/16 17:54:30,7.5,5,51.08,270.44,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.29,139.56,26.09,55.54,Z
2020/11/17 17:54:30,7.5,5,51.08,270.44,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.29,139.44,26.09,55.54,Z
2020/11/18 17:54:30,7.5,5,51.08,270.01,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.55,26.09,55.54,Z
2020/11/19 17:54:30,7.5,5,51.08,270.65,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.55,26.09,55.54,Z
2020/11/20 17:54:30,6,5.01,51.05,270.62,41.58,21.06,22.09,28.49,131.56,29.56,138.83,18.22,25.73,25.78,29.33,139.72,26.14,55.525,Z
2020/11/21 17:54:30,5.5,4.89,51.15,270.62,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.68,26.15,55.57,Z
2020/11/22 17:54:30,5.28,4.62,51.16,270.6,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.58,Z
2020/11/23 17:54:30,5.05,4.28,51.2,270.55,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.6,Z
